ID,Age,Year_Birth,Education,Marital_Status,Income,TotalChildren,Dt_Customer,Recency,TotalSpent,TotalAcceptedCmp,Response,Complain,Country,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth
6211,49,1976,PhD,Together,37395.0,1,2014-05-02,47,39,0,0,0,SP,18,0,9,0,1,11,0,0,0,0,0,1,1,0,3,6
7007,57,1968,Master,Married,29543.0,2,2014-04-01,47,63,0,0,0,SP,17,3,18,3,4,18,0,0,0,0,0,2,3,1,2,7
9671,57,1968,Graduation,Married,19514.0,2,2014-01-26,47,69,1,1,0,SP,14,3,21,2,1,28,0,0,1,0,0,4,3,1,2,8
8975,57,1968,Graduation,Married,19514.0,2,2014-01-26,47,69,1,0,0,SP,14,3,21,2,1,28,0,0,1,0,0,4,3,1,2,8
6616,50,1975,Graduation,Together,59481.0,1,2013-10-23,47,461,0,0,0,SP,178,3,85,71,66,58,0,0,0,0,0,2,3,3,8,2
6248,78,1947,Master,Single,91712.0,0,2013-10-17,47,2217,1,1,0,SP,1276,24,746,94,29,48,0,0,0,0,1,0,9,7,11,3
7428,50,1975,Graduation,Together,80144.0,0,2013-09-30,47,1367,0,0,0,AUS,240,132,445,250,192,108,0,0,0,0,0,1,3,7,8,1
3075,53,1972,PhD,Married,59973.0,0,2013-09-11,47,382,0,0,0,SP,130,30,168,20,34,0,0,0,0,0,0,1,3,4,7,1
2937,51,1974,PhD,Single,68352.0,1,2013-08-28,47,871,0,0,0,CA,614,16,132,43,33,33,0,0,0,0,0,3,8,5,9,6
203,50,1975,Master,Single,81169.0,0,2013-04-14,47,2089,0,0,0,SP,1288,20,613,80,61,27,0,0,0,0,0,1,5,7,9,2
2021,50,1975,Graduation,Married,61456.0,1,2013-03-27,47,1388,0,0,0,SP,563,76,384,84,192,89,0,0,0,0,0,4,6,10,13,4
880,59,1966,Basic,Together,22634.0,0,2013-01-16,47,96,0,0,0,SP,2,23,11,8,6,46,0,0,0,0,0,1,2,1,2,8
524,59,1966,Basic,Together,22634.0,0,2013-01-16,47,96,0,0,0,AUS,2,23,11,8,6,46,0,0,0,0,0,1,2,1,2,8
10837,50,1975,Graduation,Married,23957.0,1,2012-10-28,47,68,0,1,0,CA,2,1,18,20,11,16,0,0,0,0,0,1,2,0,3,6
7011,52,1973,Graduation,Married,33471.0,1,2012-10-12,47,93,0,0,0,SA,43,2,27,0,9,12,0,0,0,0,0,3,3,0,4,7
4184,75,1950,PhD,Together,52157.0,1,2014-06-07,48,265,0,0,0,SP,189,2,29,3,2,40,0,0,0,0,0,2,3,2,5,4
7679,40,1985,PhD,Single,30298.0,0,2014-05-19,48,28,0,0,0,SP,6,3,12,6,1,0,0,0,0,0,0,1,1,1,3,3
7485,75,1950,PhD,Widow,56551.0,2,2014-05-07,48,138,0,0,0,SA,67,4,32,17,2,16,0,0,0,0,0,3,2,1,4,4
7530,75,1950,PhD,Widow,56551.0,2,2014-05-07,48,138,0,0,0,SP,67,4,32,17,2,16,0,0,0,0,0,3,2,1,4,4
4369,68,1957,Master,Absurd,65487.0,0,2014-01-10,48,1169,0,0,0,CA,240,67,500,199,0,163,0,0,0,0,0,3,3,5,6,2
10652,68,1957,Master,Together,65487.0,0,2014-01-10,48,1169,0,0,0,CA,240,67,500,199,0,163,0,0,0,0,0,3,3,5,6,2
286,73,1952,Graduation,Single,44213.0,2,2013-11-29,48,152,0,0,0,SP,95,11,35,0,4,7,0,0,0,0,0,4,2,1,5,6
5922,51,1974,PhD,Married,40344.0,1,2013-10-13,48,218,0,0,0,SP,210,0,6,0,0,2,0,0,0,0,0,2,4,1,5,7
7250,47,1978,Graduation,Together,57867.0,1,2013-10-01,48,612,0,0,0,CA,344,35,178,15,23,17,0,0,0,0,0,7,7,2,9,6
2478,52,1973,Graduation,Married,25410.0,1,2013-08-31,48,38,0,0,0,SP,2,2,4,13,13,4,0,0,0,0,0,1,1,0,4,4
1160,55,1970,Graduation,Married,13260.0,2,2013-08-23,48,49,0,0,0,SP,9,4,17,10,2,7,0,0,0,0,0,4,3,0,3,8
9214,34,1991,Graduation,Married,42691.0,0,2013-08-16,48,358,0,0,0,SP,179,2,64,38,17,58,0,0,0,0,0,1,5,1,6,5
273,55,1970,Master,Married,36138.0,2,2013-07-16,48,151,1,0,0,GER,130,0,16,0,0,5,0,0,0,1,0,5,3,1,4,7
851,53,1972,Master,Married,57136.0,2,2013-07-09,48,642,0,0,0,CA,306,5,109,21,109,92,0,0,0,0,0,9,5,2,10,6
9729,70,1955,Graduation,Widow,58275.0,2,2013-06-02,48,615,0,0,0,GER,189,10,253,56,43,64,0,0,0,0,0,6,8,2,7,7
9665,68,1957,PhD,Divorced,54237.0,1,2013-04-27,48,361,0,0,0,SA,267,3,30,4,0,57,0,0,0,0,0,4,5,2,5,6
2620,51,1974,PhD,Married,34596.0,1,2013-04-13,48,23,0,1,0,SA,14,0,2,0,0,7,0,0,0,0,0,1,1,0,2,8
8254,51,1974,PhD,Married,34596.0,1,2013-04-13,48,23,0,0,0,GER,14,0,2,0,0,7,0,0,0,0,0,1,1,0,2,8
3852,64,1961,Master,Together,74881.0,2,2013-03-08,48,964,0,0,0,IND,505,72,270,36,27,54,0,0,0,0,0,4,9,2,12,5
1000,64,1961,Master,Together,74881.0,2,2013-03-08,48,964,0,0,0,SP,505,72,270,36,27,54,0,0,0,0,0,4,9,2,12,5
3099,55,1970,Graduation,Divorced,44267.0,2,2013-02-25,48,310,0,0,0,SP,183,5,65,3,5,49,0,0,0,0,0,5,5,2,4,9
6318,37,1988,Graduation,Married,68487.0,0,2013-01-13,48,1366,0,0,0,CA,758,12,385,33,89,89,0,0,0,0,0,1,9,7,13,4
5396,37,1988,Graduation,Married,68487.0,0,2013-01-13,48,1366,0,0,0,AUS,758,12,385,33,89,89,0,0,0,0,0,1,9,7,13,4
7966,66,1959,Graduation,Single,80982.0,2,2013-01-08,48,1191,0,0,1,SP,505,137,401,104,22,22,0,0,0,0,0,3,11,5,11,5
454,45,1980,Graduation,Together,69508.0,1,2012-11-14,48,1135,0,0,0,SA,824,32,162,42,32,43,0,0,0,0,0,2,11,4,11,6
309,64,1961,PhD,Together,63342.0,1,2012-10-16,48,1101,1,0,0,SA,918,21,118,13,10,21,0,0,0,1,0,3,8,3,5,6
3571,64,1961,PhD,Together,63342.0,1,2012-10-16,48,1101,1,1,0,SP,918,21,118,13,10,21,0,0,0,1,0,3,8,3,5,6
8395,64,1961,Graduation,Single,82014.0,0,2012-08-20,48,1511,0,1,0,SA,980,37,265,35,163,31,0,0,0,0,0,1,3,6,12,6
2591,66,1959,Graduation,Widow,76320.0,1,2014-06-22,49,932,0,0,0,US,526,35,214,69,53,35,0,0,0,0,0,2,6,3,4,2
1640,71,1954,Graduation,Divorced,64587.0,2,2014-06-22,49,108,0,0,0,SP,66,0,16,0,6,20,0,0,0,0,0,2,1,1,4,3
810,50,1975,Graduation,Married,74190.0,1,2014-05-12,49,641,0,0,0,SP,151,81,86,168,91,64,0,0,0,0,0,2,4,2,11,2
9423,46,1979,Master,Married,32765.0,1,2014-02-23,49,46,0,0,0,SP,13,3,17,7,3,3,0,0,0,0,0,2,2,0,4,5
4345,61,1964,2n Cycle,Single,,2,2014-01-12,49,21,0,0,0,AUS,5,1,9,2,0,4,0,0,0,0,0,1,1,0,2,7
89,50,1975,2n Cycle,Married,22212.0,1,2013-12-09,49,69,0,0,0,SA,5,9,20,6,8,21,0,0,0,0,0,2,2,0,4,6
5294,36,1989,Graduation,Single,18358.0,1,2013-11-20,49,57,0,0,0,SP,6,8,19,16,4,4,0,0,0,0,0,3,3,0,4,7
1321,51,1974,Graduation,Married,26067.0,1,2013-11-04,49,56,0,0,0,CA,22,2,18,0,2,12,0,0,0,0,0,3,3,0,3,8
2686,56,1969,Basic,Together,22390.0,0,2013-10-21,49,26,0,0,0,AUS,0,1,4,15,1,5,0,0,0,0,0,1,1,0,2,7
1215,47,1978,Graduation,Together,70440.0,0,2013-10-08,49,1572,1,0,0,SP,690,117,499,76,102,88,1,0,0,0,0,1,5,10,7,3
9283,47,1978,Graduation,Single,60199.0,3,2013-09-12,49,18,0,0,0,CA,8,1,7,2,0,0,0,0,0,0,0,1,0,0,3,4
3120,44,1981,Graduation,Together,38547.0,1,2013-08-28,49,22,0,0,1,CA,6,1,10,0,1,4,0,0,0,0,0,1,1,0,2,8
5868,45,1980,Graduation,Married,19107.0,1,2013-08-22,49,46,0,0,0,CA,2,4,9,10,5,16,0,0,0,0,0,2,1,0,3,7
8143,40,1985,PhD,Single,37929.0,0,2013-07-30,49,265,2,1,0,SP,202,2,46,3,2,10,1,0,0,1,0,2,4,2,5,7
3479,75,1950,Graduation,Single,16813.0,0,2013-07-19,49,50,1,0,0,CA,4,8,11,12,2,13,0,0,1,0,0,1,2,0,3,7
7214,68,1957,Graduation,Married,62187.0,0,2013-07-05,49,1283,0,0,0,SP,792,0,275,45,45,126,0,0,0,0,0,1,4,8,5,3
5543,59,1966,Graduation,Together,57811.0,1,2013-06-24,49,802,1,0,0,SP,545,7,114,37,21,78,0,0,0,1,0,5,7,2,11,5
9347,69,1956,Master,Together,50943.0,1,2013-06-21,49,46,0,0,0,SP,31,0,7,2,0,6,0,0,0,0,0,1,1,0,3,5
10160,69,1956,Master,Together,50943.0,1,2013-06-21,49,46,0,0,0,SP,31,0,7,2,0,6,0,0,0,0,0,1,1,0,3,5
1406,50,1975,Graduation,Single,53201.0,2,2013-02-12,49,415,0,0,0,SP,280,7,81,20,0,27,0,0,0,0,0,8,6,3,5,7
7019,62,1963,Graduation,Together,54414.0,2,2013-01-23,49,211,0,0,0,SA,109,18,16,24,26,18,0,0,0,0,0,4,3,1,5,4
2157,53,1972,Graduation,Together,26290.0,2,2013-01-12,49,77,0,0,0,CA,15,8,16,11,5,22,0,0,0,0,0,4,2,0,4,6
8939,66,1959,Graduation,Divorced,61250.0,1,2012-12-16,49,730,0,0,0,SP,382,138,65,60,26,59,0,0,0,0,0,6,5,2,12,5
10250,78,1947,Basic,Together,28389.0,0,2012-11-20,49,28,0,0,0,SP,1,5,3,7,4,8,0,0,0,0,0,1,1,0,2,7
1272,60,1965,Master,Single,55250.0,1,2012-10-21,49,903,0,0,0,AUS,664,58,83,32,0,66,0,0,0,0,0,4,7,5,10,5
3007,59,1966,Graduation,Together,37758.0,2,2012-10-04,49,40,0,0,0,IND,27,2,10,0,0,1,0,0,0,0,0,2,1,0,3,8
5513,59,1966,Graduation,Together,37758.0,2,2012-10-04,49,40,0,0,0,SP,27,2,10,0,0,1,0,0,0,0,0,2,1,0,3,8
679,68,1957,PhD,Married,37633.0,2,2012-09-20,49,38,0,0,0,SP,13,4,20,0,0,1,0,0,0,0,0,2,1,0,3,9
8876,62,1963,PhD,Together,33629.0,2,2012-08-08,49,152,0,0,0,SP,132,0,16,0,0,4,0,0,0,0,0,5,3,1,4,9
10827,58,1967,PhD,Married,36947.0,2,2012-08-07,49,146,0,0,0,AUS,88,3,21,4,1,29,0,0,0,0,0,4,3,0,4,9
7300,73,1952,Graduation,Divorced,69142.0,1,2014-06-29,50,535,1,0,0,IND,448,4,34,6,4,39,0,0,0,1,0,3,8,1,7,5
4268,66,1959,Graduation,Married,53154.0,1,2014-06-09,50,158,0,0,0,US,129,0,21,0,1,7,0,0,0,0,0,1,3,1,4,4
4603,65,1960,PhD,Married,65695.0,1,2014-01-31,50,656,0,0,0,SP,371,32,189,0,58,6,0,0,0,0,0,2,5,4,10,4
8659,73,1952,PhD,Together,69805.0,1,2014-01-21,50,1038,0,0,0,GER,750,71,174,13,10,20,0,0,0,0,0,2,6,8,11,2
10708,47,1978,2n Cycle,Single,36975.0,1,2013-12-28,50,33,0,0,0,SP,10,6,11,0,4,2,0,0,0,0,0,1,1,0,3,7
1176,52,1973,Graduation,Married,26228.0,1,2013-09-22,50,25,0,0,0,SP,2,6,4,3,1,9,0,0,0,0,0,1,1,0,2,8
10380,53,1972,Master,Married,37787.0,1,2013-09-20,50,106,0,0,0,IND,40,1,40,4,3,18,0,0,0,0,0,1,3,0,3,8
7037,51,1974,PhD,Married,37087.0,1,2013-08-11,50,401,0,0,0,SA,194,55,134,15,0,3,0,0,0,0,0,3,4,2,8,6
11096,73,1952,2n Cycle,Together,57247.0,1,2013-08-08,50,232,0,0,0,SP,99,4,32,37,54,6,0,0,0,0,0,2,2,1,7,2
6374,71,1954,PhD,Married,36930.0,1,2013-05-17,50,297,0,0,0,SP,223,2,31,0,2,39,0,0,0,0,0,5,5,2,4,8
5552,62,1963,Master,Divorced,48721.0,2,2013-05-13,50,293,0,0,0,SA,81,18,113,47,13,21,0,0,0,0,0,6,4,2,5,6
2245,56,1969,Master,Married,43641.0,2,2013-04-22,50,139,0,0,0,SP,57,2,51,4,2,23,0,0,0,0,0,3,2,1,4,6
6200,74,1951,Graduation,Married,75903.0,1,2013-04-08,50,901,0,0,0,SP,340,108,185,130,38,100,0,0,0,0,0,2,6,6,9,3
9904,69,1956,Graduation,Married,71391.0,1,2013-03-29,50,1043,0,0,0,CA,336,123,274,46,123,141,0,0,0,0,0,5,6,5,12,3
10031,49,1976,PhD,Married,16927.0,2,2013-02-10,50,53,0,0,0,SA,20,2,23,3,1,4,0,0,0,0,0,5,3,0,4,8
6642,64,1961,Graduation,Divorced,27215.0,3,2013-01-23,50,102,0,0,0,SA,30,5,22,8,9,28,0,0,0,0,0,4,2,1,4,6
10882,49,1976,Graduation,Married,53858.0,1,2012-11-09,50,915,0,0,0,SP,407,53,221,58,150,26,0,0,0,0,0,4,4,3,6,4
5636,62,1963,Graduation,Single,30983.0,0,2012-11-09,50,167,0,1,0,IND,51,4,50,12,1,49,0,0,0,0,0,1,4,0,3,8
8692,73,1952,Graduation,Together,43462.0,2,2012-09-12,50,240,0,0,0,SP,90,17,97,15,6,15,0,0,0,0,0,6,4,1,5,8
8091,69,1956,Graduation,Married,63943.0,1,2012-09-02,50,1106,0,0,0,IND,423,184,368,13,97,21,0,0,0,0,0,1,6,4,6,5
8080,39,1986,Graduation,Single,26816.0,0,2012-08-17,50,22,0,0,0,IND,5,1,6,3,4,3,0,0,0,0,0,1,0,0,3,4
8370,49,1976,2n Cycle,Together,75484.0,1,2012-08-02,50,1159,0,0,0,CA,378,97,259,197,194,34,0,0,0,0,0,2,7,3,6,4
4550,59,1966,Master,Together,33564.0,1,2014-06-24,51,71,0,0,0,SP,61,0,3,0,0,7,0,0,0,0,0,1,1,1,3,5
3381,72,1953,Master,Married,54348.0,2,2014-06-08,51,90,0,0,0,CA,70,0,16,0,0,4,0,0,0,0,0,2,2,0,4,6
10556,66,1959,Graduation,Married,54984.0,1,2014-05-24,51,358,1,0,0,SP,173,13,131,32,3,6,1,0,0,0,0,4,6,1,6,7
9467,41,1984,Graduation,Single,34738.0,1,2014-05-11,51,20,0,0,0,SP,3,2,10,3,0,2,0,0,0,0,0,1,1,0,3,6
2891,62,1963,Graduation,Divorced,68118.0,1,2013-10-18,51,928,0,0,0,US,595,23,123,10,23,154,0,0,0,0,0,2,8,9,4,6
5011,62,1963,Graduation,Divorced,68118.0,1,2013-10-18,51,928,0,0,0,SP,595,23,123,10,23,154,0,0,0,0,0,2,8,9,4,6
8140,52,1973,Graduation,Together,22682.0,1,2013-10-03,51,95,0,0,0,AUS,10,14,29,4,2,36,0,0,0,0,0,3,2,1,4,4
11039,50,1975,Graduation,Married,51948.0,1,2013-09-17,51,311,0,0,0,SP,82,33,54,71,30,41,0,0,0,0,0,2,5,2,4,5
78,56,1969,Graduation,Married,25293.0,1,2013-09-15,51,37,0,0,0,SP,15,0,11,0,2,9,0,0,0,0,0,1,1,1,2,8
5517,56,1969,Graduation,Married,25293.0,1,2013-09-15,51,37,0,0,0,AUS,15,0,11,0,2,9,0,0,0,0,0,1,1,1,2,8
5290,61,1964,PhD,Married,41551.0,2,2013-08-14,51,279,0,0,0,CA,220,0,33,3,0,23,0,0,0,0,0,5,5,1,5,8
4128,63,1962,PhD,Together,56067.0,1,2013-07-20,51,725,0,0,0,SA,517,12,54,16,6,120,0,0,0,0,0,2,7,4,7,5
8534,73,1952,Graduation,Married,67433.0,2,2013-07-16,51,992,1,0,0,SP,615,28,259,12,48,30,0,0,0,1,0,4,6,5,13,4
9592,42,1983,Graduation,Together,22010.0,1,2013-06-30,51,33,0,0,0,SP,11,2,9,3,0,8,0,0,0,0,0,2,2,0,3,8
8957,73,1952,2n Cycle,Single,64831.0,2,2013-06-10,51,1120,0,0,0,SA,480,86,249,75,86,144,0,0,0,0,0,8,6,3,5,6
9308,71,1954,Graduation,Married,62820.0,0,2013-05-11,51,976,0,0,0,SA,398,61,265,138,61,53,0,0,0,0,0,1,3,4,6,1
544,71,1954,Graduation,Married,62820.0,0,2013-05-11,51,976,0,0,0,SP,398,61,265,138,61,53,0,0,0,0,0,1,3,4,6,1
5989,66,1959,2n Cycle,Divorced,78353.0,1,2013-04-16,51,1576,0,0,0,CA,752,122,476,39,153,34,0,0,0,0,0,1,10,2,11,8
635,59,1966,Master,Married,57183.0,2,2013-03-19,51,610,0,0,0,SP,464,5,64,7,0,70,0,0,0,0,0,8,9,1,7,8
6673,60,1965,Graduation,Single,23478.0,0,2013-03-19,51,129,0,0,0,US,28,6,27,12,17,39,0,0,0,0,0,1,3,0,3,8
1710,47,1978,Graduation,Single,30168.0,1,2013-03-07,51,279,0,0,0,SP,154,20,66,0,12,27,0,0,0,0,0,7,6,1,4,9
523,36,1989,Graduation,Married,37155.0,1,2013-01-31,51,74,0,0,0,SP,23,0,26,7,15,3,0,0,0,0,0,1,2,0,4,5
8977,40,1985,Basic,Single,16581.0,0,2013-01-12,51,24,0,0,0,SP,1,3,4,2,3,11,0,0,0,0,0,1,0,0,3,4
9736,45,1980,Graduation,Married,41850.0,2,2012-12-24,51,96,0,0,0,US,53,5,19,2,13,4,0,0,0,0,0,3,3,0,3,8
1544,58,1967,Master,Divorced,81380.0,0,2012-12-22,51,1893,0,0,0,CA,741,68,689,224,68,103,0,0,0,0,0,1,4,2,10,2
6575,44,1981,Graduation,Together,56386.0,2,2012-10-27,51,612,0,0,0,SA,230,48,214,13,32,75,0,0,0,0,0,8,9,1,7,9
6147,54,1971,Graduation,Divorced,25818.0,1,2012-10-18,51,28,0,0,0,GER,5,2,8,2,2,9,0,0,0,0,0,1,0,1,2,7
6354,41,1984,Graduation,Together,15345.0,1,2012-08-31,51,47,0,1,0,SP,5,2,16,3,2,19,0,0,0,0,0,2,1,1,2,8
4769,48,1977,Master,Together,57954.0,2,2014-06-18,52,493,1,0,0,SP,456,4,24,0,0,9,0,0,0,1,0,7,8,2,6,7
7540,73,1952,Graduation,Married,50300.0,1,2014-05-25,52,270,0,0,0,SP,143,15,60,24,23,5,0,0,0,0,0,2,2,1,8,2
5247,70,1955,PhD,Married,38725.0,2,2014-05-10,52,45,0,0,0,SP,31,0,6,2,1,5,0,0,0,0,0,2,1,0,4,4
5987,36,1989,2n Cycle,Together,10404.0,1,2014-05-04,52,43,0,0,0,SP,2,2,11,10,6,12,0,0,0,0,0,2,1,0,4,5
9960,34,1991,Basic,Single,26868.0,1,2014-04-30,52,14,0,0,0,SA,0,0,1,8,3,2,0,0,0,0,0,1,1,0,2,7
10972,76,1949,Graduation,Widow,72298.0,0,2014-03-10,52,939,2,0,0,SP,625,35,169,58,17,35,0,0,0,1,1,1,4,3,6,1
1399,67,1958,Graduation,Married,72905.0,0,2014-01-21,52,1515,1,0,0,SP,407,114,445,181,165,203,1,0,0,0,0,1,3,7,9,1
2698,49,1976,Graduation,Single,47025.0,1,2013-11-07,52,415,0,0,0,US,254,7,108,20,0,26,0,0,0,0,0,3,6,3,5,6
6340,40,1985,Graduation,Single,29938.0,1,2013-10-27,52,26,0,0,0,SA,3,3,7,0,2,11,0,0,0,0,0,2,1,0,3,6
4107,77,1948,PhD,Together,46681.0,2,2013-10-08,52,425,0,0,0,SP,269,15,69,15,19,38,0,0,0,0,0,2,4,6,4,5
10906,77,1948,PhD,Together,46681.0,2,2013-10-08,52,425,0,0,0,SA,269,15,69,15,19,38,0,0,0,0,0,2,4,6,4,5
2557,55,1970,Master,Single,29548.0,1,2013-08-29,52,29,1,0,0,SP,7,1,6,3,1,11,0,0,1,0,0,1,1,1,2,4
8786,69,1956,Master,Married,62058.0,1,2013-05-26,52,450,0,0,0,GER,301,7,74,10,0,58,0,0,0,0,0,4,6,1,7,6
7187,56,1969,Master,Together,,2,2013-05-18,52,721,0,0,0,AUS,375,42,48,94,66,96,0,0,0,0,0,7,4,10,4,3
6119,62,1963,PhD,Single,36736.0,2,2013-05-10,52,17,0,0,0,SP,10,0,3,0,0,4,0,0,0,0,0,1,1,0,2,6
2980,73,1952,Master,Single,8820.0,2,2013-03-22,52,35,0,0,0,CA,12,0,13,4,2,4,0,0,0,0,0,4,3,0,3,8
3850,62,1963,Basic,Together,14918.0,1,2012-12-07,52,43,0,0,0,IND,3,3,3,15,4,15,0,0,0,0,0,1,1,0,3,6
1077,51,1974,Graduation,Together,56715.0,0,2012-12-05,52,1020,0,0,0,SP,258,105,239,237,172,9,0,0,0,0,0,1,7,3,4,4
9733,47,1978,Basic,Together,24882.0,1,2012-09-09,52,80,1,0,0,IND,1,4,10,29,0,36,0,0,1,0,0,1,1,1,2,6
8462,47,1978,Basic,Together,24882.0,1,2012-09-09,52,80,1,0,0,SP,1,4,10,29,0,36,0,0,1,0,0,1,1,1,2,6
4764,73,1952,Master,Together,40442.0,2,2012-08-19,52,169,0,1,0,SA,45,12,52,25,22,13,0,0,0,0,0,4,3,1,4,7
2223,60,1965,2n Cycle,Divorced,64176.0,1,2012-08-03,52,1826,0,0,0,SP,1215,33,249,64,116,149,0,0,0,0,0,8,8,9,8,6
7788,42,1983,PhD,Married,23536.0,1,2014-06-04,53,10,0,0,0,SP,6,0,3,0,0,1,0,0,0,0,0,1,0,0,3,3
5827,67,1958,Graduation,Divorced,35246.0,2,2014-04-16,53,62,0,0,0,SA,36,0,12,2,2,10,0,0,0,0,0,4,3,1,3,5
2958,47,1978,Graduation,Married,28442.0,2,2014-02-24,53,57,0,0,0,SP,19,3,10,11,8,6,0,0,0,0,0,3,2,1,4,4
4954,69,1956,Graduation,Married,48195.0,2,2014-01-21,53,265,0,0,0,SP,106,27,68,52,7,5,0,0,0,0,0,6,4,2,5,6
3139,43,1982,2n Cycle,Single,74116.0,0,2013-12-30,53,2052,1,0,0,SA,871,111,704,145,55,166,0,0,0,1,0,1,4,4,10,2
9952,78,1947,Master,Together,78093.0,0,2013-12-11,53,1105,0,0,0,SA,368,32,639,13,43,10,0,0,0,0,0,1,4,7,5,1
8180,73,1952,Master,Divorced,59354.0,2,2013-11-15,53,310,0,0,0,US,233,2,53,3,5,14,0,0,0,0,0,3,6,1,5,6
3276,49,1976,2n Cycle,Together,36301.0,1,2013-10-25,53,78,0,0,0,SA,11,12,35,3,5,12,0,0,0,0,0,1,3,0,3,7
4994,82,1943,Master,Single,77598.0,0,2013-10-01,53,1735,1,0,0,SP,1193,33,281,129,66,33,0,0,0,0,1,1,7,5,13,3
3598,53,1972,Graduation,Married,62710.0,1,2013-05-23,53,606,0,0,0,SP,441,35,83,7,29,11,0,0,0,0,0,4,4,2,12,4
945,60,1965,Graduation,Together,36317.0,1,2013-05-22,53,133,0,0,0,SP,87,3,25,3,2,13,0,0,0,0,0,2,3,0,4,7
5048,54,1971,PhD,Single,42767.0,2,2013-05-11,53,131,0,0,0,SA,20,6,43,19,5,38,0,0,0,0,0,1,3,1,2,8
6214,43,1982,Master,Married,43815.0,1,2013-04-05,53,79,0,0,0,SP,14,10,29,4,7,15,0,0,0,0,0,1,2,0,3,6
6230,54,1971,Graduation,Divorced,44421.0,2,2013-02-15,53,189,0,0,0,SP,110,5,59,7,1,7,0,0,0,0,0,5,5,0,4,8
2968,82,1943,PhD,Divorced,48948.0,0,2013-02-01,53,902,1,1,0,AUS,437,8,206,160,49,42,0,0,1,0,0,2,7,10,5,6
8800,82,1943,PhD,Divorced,48948.0,0,2013-02-01,53,902,1,1,0,SA,437,8,206,160,49,42,0,0,1,0,0,2,7,10,5,6
1907,75,1950,Master,Divorced,63120.0,1,2012-09-28,53,1477,0,1,0,SP,965,69,279,54,41,69,0,0,0,0,0,5,8,4,9,7
10478,75,1950,PhD,Married,55517.0,2,2012-09-27,53,633,0,1,0,SA,483,0,108,0,6,36,0,0,0,0,0,5,11,1,6,9
4188,68,1957,Graduation,Single,36864.0,1,2012-08-13,53,354,0,1,0,AUS,204,5,39,17,0,89,0,0,0,0,0,3,5,2,4,8
8720,47,1978,2n Cycle,Together,,0,2012-08-12,53,1679,1,0,0,IND,32,2,1607,12,4,22,0,0,0,1,0,0,0,0,1,0
2225,48,1977,Graduation,Divorced,82582.0,0,2014-06-07,54,1617,2,1,0,AUS,510,120,550,156,40,241,1,0,1,0,0,1,4,9,7,1
4790,67,1958,Graduation,Divorced,79803.0,1,2014-06-02,54,868,0,0,0,SP,574,8,216,21,16,33,0,0,0,0,0,1,4,3,5,1
1131,58,1967,PhD,Single,52569.0,1,2014-04-05,54,95,0,0,0,SA,85,0,3,0,0,7,0,0,0,0,0,1,2,0,4,3
202,77,1948,PhD,Widow,82032.0,0,2014-04-05,54,1234,0,0,0,IND,332,194,377,149,125,57,0,0,0,0,0,0,4,6,7,1
9589,77,1948,PhD,Widow,82032.0,0,2014-04-05,54,1234,0,0,0,IND,332,194,377,149,125,57,0,0,0,0,0,0,4,6,7,1
3900,53,1972,Graduation,Married,65685.0,1,2014-03-29,54,769,0,0,0,CA,642,14,49,0,7,57,0,0,0,0,0,1,9,2,9,5
9958,53,1972,Graduation,Married,65685.0,1,2014-03-29,54,769,0,0,0,AUS,642,14,49,0,7,57,0,0,0,0,0,1,9,2,9,5
8955,68,1957,PhD,Together,40451.0,2,2014-02-16,54,49,1,0,0,SP,35,0,4,0,0,10,0,0,1,0,0,1,1,1,2,5
10033,52,1973,2n Cycle,Divorced,31163.0,1,2014-02-13,54,38,0,0,0,GER,2,3,10,11,2,10,0,0,0,0,0,1,1,0,3,6
5751,52,1973,2n Cycle,Divorced,31163.0,1,2014-02-13,54,38,0,0,0,CA,2,3,10,11,2,10,0,0,0,0,0,1,1,0,3,6
3308,73,1952,Graduation,Married,35704.0,2,2014-01-03,54,94,0,0,0,SA,30,9,12,2,11,30,0,0,0,0,0,3,2,0,4,4
7297,52,1973,Graduation,Single,7500.0,1,2013-12-26,54,57,0,0,0,SA,5,3,10,12,7,20,0,0,0,0,0,4,3,1,3,7
8008,42,1983,Graduation,Together,36075.0,1,2013-12-09,54,119,0,0,0,SP,46,0,30,12,1,30,0,0,0,0,0,1,2,0,4,6
1232,43,1982,PhD,Together,70038.0,0,2013-10-25,54,1244,0,0,0,GER,587,54,348,71,54,130,0,0,0,0,0,1,4,4,8,2
2345,43,1982,PhD,Together,70038.0,0,2013-10-25,54,1244,0,0,0,AUS,587,54,348,71,54,130,0,0,0,0,0,1,4,4,8,2
1628,54,1971,Graduation,Together,71796.0,0,2013-10-24,54,960,0,0,0,SA,354,21,311,167,75,32,0,0,0,0,0,1,9,3,4,4
5081,58,1967,2n Cycle,Together,47821.0,2,2013-10-20,54,47,0,0,0,SP,9,0,16,6,6,10,0,0,0,0,0,1,1,0,3,8
839,50,1975,PhD,Married,45503.0,1,2013-09-25,54,170,0,0,0,SP,97,4,44,6,1,18,0,0,0,0,0,1,3,1,4,5
